Time,GPS Speed
1328.15,41.3004
1328.2,41.6351
1328.25,41.6878
1328.3,41.2801
1328.35,40.7439
1328.4,39.9979
1328.45,39.4557
1328.5,39.2459
1328.55,39.1323
1328.6,39.1754
1328.65,39.3136
1328.7,39.6067
1328.75,39.6451
1328.8,39.2677
1328.85,39.1005
1328.9,39.2762
1328.95,39.3419
1329,39.2284
1329.05,39.2513
1329.1,39.4971
1329.15,39.595
1329.2,39.4515
1329.25,39.3577
1329.3,39.3446
1329.35,39.5412
1329.4,40.0799
1329.45,40.5994
1329.5,41.0879
1329.55,41.539
1329.6,41.9292
1329.65,42.4081
1329.7,43.0318
1329.75,43.518
1329.8,43.7801
1329.85,44.2152
1329.9,44.9325
1329.95,45.5701
1330,46.0775
1330.05,46.4471
1330.1,46.5917
1330.15,46.3763
1330.2,45.5738
1330.25,44.9045
1330.3,44.4525
1330.35,44.0336
1330.4,43.6687
1330.45,43.2958
1330.5,42.9097
1330.55,42.5951
1330.6,42.3972
1330.65,42.1502
1330.7,41.823
1330.75,41.4897
1330.8,41.1464
1330.85,40.9171
1330.9,40.8739
1330.95,40.7488
1331,40.4904
1331.05,40.2163
1331.1,39.9165
1331.15,39.6811
1331.2,39.5507
1331.25,39.4168
1331.3,39.277
1331.35,39.0557
1331.4,38.7016
1331.45,38.4781
1331.5,38.468
1331.55,38.4751
1331.6,38.5103
1331.65,38.3684
1331.7,37.9374
1331.75,37.6485
1331.8,37.5917
1331.85,37.5391
1331.9,37.4934
1331.95,37.3031
1332,36.8768
1332.05,36.6152
1332.1,36.6222
1332.15,36.8549
1332.2,37.4557
1332.25,38.0069
1332.3,38.4773
1332.35,38.988
1332.4,39.5644
1332.45,40.1978
1332.5,40.9242
1332.55,41.6731
1332.6,42.4585
1332.65,43.2334
1332.7,43.991
1332.75,44.779
1332.8,45.6166
1332.85,46.4238
1332.9,47.1814
1332.95,47.9766
1333,48.8328
1333.05,49.6614
1333.1,50.4448
1333.15,51.223
1333.2,51.9927
1333.25,52.7482
1333.3,53.4807
1333.35,54.2059
1333.4,54.9195
1333.45,55.4031
1333.5,55.5116
1333.55,55.3176
1333.6,54.6301
1333.65,53.9769
1333.7,53.3797
1333.75,52.8928
1333.8,52.5859
1333.85,52.1641
1333.9,51.5547
1333.95,51.0156
1334,50.5912
1334.05,50.1605
1334.1,49.7195
1334.15,49.3608
1334.2,49.1365
1334.25,48.9711
1334.3,48.9018
1334.35,48.9128
1334.4,49.0548
1334.45,49.1224
1334.5,49.0687
1334.55,49.0866
1334.6,49.2215
1334.65,49.1935
1334.7,48.8998
1334.75,48.248
1334.8,47.0118
1334.85,46.0202
1334.9,45.4277
1334.95,44.7626
1335,43.9791
1335.05,43.1751
1335.1,42.3377
1335.15,41.6777
1335.2,41.3073
1335.25,40.9725
1335.3,40.6957
1335.35,40.3649
1335.4,39.9461
1335.45,39.5641
1335.5,39.2425
1335.55,39.0896
1335.6,39.2122
1335.65,39.4242
1335.7,39.7822
1335.75,39.9663
1335.8,39.8669
1335.85,39.8737
1335.9,40.054
1335.95,40.176
1336,40.2029
1336.05,40.3496
1336.1,40.6918
1336.15,40.9955
1336.2,41.2362
1336.25,41.4357
1336.3,41.5682
1336.35,41.7691
1336.4,42.0818
1336.45,42.2405
1336.5,42.1482
1336.55,41.7346
1336.6,40.7971
1336.65,40.0728
1336.7,39.6963
1336.75,39.2858
1336.8,38.82
1336.85,38.2861
1336.9,37.6413
1336.95,37.1504
1337,36.9104
1337.05,36.6358
1337.1,36.3046
1337.15,36.021
1337.2,35.8149
1337.25,35.7337
1337.3,35.8566
1337.35,36.1183
1337.4,36.6068
1337.45,36.96
1337.5,37.0923
1337.55,37.4272
1337.6,38.0926
1337.65,38.6307
1337.7,38.9609
1337.75,39.401
1337.8,40.0205
1337.85,40.5981
1337.9,41.1072
1337.95,41.6291
1338,42.1717
1338.05,42.749
1338.1,43.3831
1338.15,43.9616
1338.2,44.4496
1338.25,44.6898
1338.3,44.5257
1338.35,44.0934
1338.4,43.2236
1338.45,42.5463
1338.5,42.1829
1338.55,41.8448
1338.6,41.5479
1338.65,41.2691
1338.7,41.0201
1338.75,40.8464
1338.8,40.7957
1338.85,40.7455
1338.9,40.6965
1338.95,40.8046
1339,41.1691
1339.05,41.3767
1339.1,41.3281
1339.15,41.353
1339.2,41.4977
1339.25,41.7504
1339.3,42.1795
1339.35,42.6918
1339.4,43.3402
1339.45,43.9852
1339.5,44.6246
1339.55,45.3087
1339.6,46.0657
1339.65,46.9509
1339.7,48.0455
1339.75,49.0095
1339.8,49.7605
1339.85,50.6642
1339.9,51.817
1339.95,52.8839
1340,53.8106
1340.05,54.7966
1340.1,55.8794
1340.15,56.9032
1340.2,57.8311
1340.25,58.7959
1340.3,59.8212
1340.35,60.7901
1340.4,61.6671
1340.45,62.5972
1340.5,63.6141
1340.55,64.5787
1340.6,65.4582
1340.65,66.3735
1340.7,67.3473
1340.75,68.2015
1340.8,68.8606
1340.85,69.6208
1340.9,70.5458
1340.95,71.3857
1341,72.0868
1341.05,72.7945
1341.1,73.5131
1341.15,74.0295
1341.2,74.2162
1341.25,73.8543
1341.3,72.5971
1341.35,71.3228
1341.4,70.0206
1341.45,68.7565
1341.5,67.5547
1341.55,66.1497
1341.6,64.4132
1341.65,62.7531
1341.7,61.2178
1341.75,59.7024
1341.8,58.2193
1341.85,56.7213
1341.9,55.199
1341.95,53.7282
1342,52.3415
1342.05,51.1391
1342.1,50.2372
1342.15,49.3119
1342.2,48.3483
1342.25,47.4552
1342.3,46.677
1342.35,45.9746
1342.4,45.396
1342.45,44.961
1342.5,44.7604
1342.55,44.6746
1342.6,44.7758
1342.65,44.8334
1342.7,44.8196
1342.75,44.7757
1342.8,44.6828
1342.85,44.305
1342.9,43.4625
1342.95,42.7955
1343,42.4146
1343.05,42.0936
1343.1,41.8702
1343.15,41.5694
1343.2,41.1425
1343.25,40.8507
1343.3,40.7795
1343.35,40.7876
1343.4,40.9252
1343.45,41.0117
1343.5,41.0146
1343.55,40.8918
1343.6,40.5638
1343.65,40.414
1343.7,40.5551
1343.75,40.6722
1343.8,40.7503
1343.85,40.8406
1343.9,40.9509
1343.95,40.9483
1344,40.7617
1344.05,40.6722
1344.1,40.7413
1344.15,40.6104
1344.2,40.1533
1344.25,39.5316
1344.3,38.641
1344.35,37.8582
1344.4,37.2512
1344.45,36.4291
1344.5,35.2561
1344.55,34.1956
1344.6,33.3185
1344.65,32.4642
1344.7,31.6468
1344.75,30.8559
1344.8,30.1078
1344.85,29.4383
1344.9,28.8969
1344.95,28.4065
1345,27.9994
1345.05,27.6229
1345.1,27.2962
1345.15,26.9278
1345.2,26.4914
1345.25,26.1165
1345.3,25.842
1345.35,25.553
1345.4,25.2403
1345.45,24.9244
1345.5,24.6034
1345.55,24.2676
1345.6,23.9075
1345.65,23.4925
1345.7,22.9879
1345.75,22.5112
1345.8,22.0802
1345.85,21.8719
1345.9,22.0267
1345.95,22.2642
1346,22.6362
1346.05,22.8402
1346.1,22.7699
1346.15,22.7697
1346.2,22.8838
1346.25,23.1098
1346.3,23.5185
1346.35,23.7935
1346.4,23.8504
1346.45,24.0379
1346.5,24.4384
1346.55,24.567
1346.6,24.2521
1346.65,24.4458
1346.7,25.4697
1346.75,26.1505
1346.8,26.2717
1346.85,26.6802
1346.9,27.5573
1346.95,28.5972
1347,29.9025
1347.05,30.553
1347.1,30.1351
1347.15,29.6753
1347.2,29.1471
1347.25,28.8304
1347.3,28.8588
1347.35,28.8152
1347.4,28.6541
1347.45,28.4884
1347.5,28.3155
1347.55,28.4026
1347.6,28.9143
1347.65,29.2546
1347.7,29.3156
1347.75,29.2616
1347.8,29.0202
1347.85,29.0798
1347.9,29.6305
1347.95,29.9139
1348,29.7614
1348.05,29.7983
1348.1,30.1442
1348.15,30.5394
1348.2,31.015
1348.25,31.3956
1348.3,31.6211
1348.35,31.9671
1348.4,32.5094
1348.45,33.0975
1348.5,33.7602
1348.55,34.46
1348.6,35.2203
1348.65,36.1087
1348.7,37.2061
1348.75,38.2056
1348.8,39.0454
1348.85,40.0662
1348.9,41.3827
1348.95,42.5436
1349,43.4508
1349.05,44.5059
1349.1,45.8024
1349.15,47.0207
1349.2,48.1116
1349.25,49.2348
1349.3,50.4109
1349.35,51.5341
1349.4,52.5711
1349.45,53.594
1349.5,54.5937
1349.55,55.2774
1349.6,55.4453
1349.65,55.7471
1349.7,56.2675
1349.75,57.0406
1349.8,58.226
1349.85,59.1979
1349.9,59.8216
1349.95,60.2344
1350,60.3032
1350.05,60.0108
1350.1,59.129
1350.15,58.6462
1350.2,58.8144
1350.25,58.8094
1350.3,58.5217
1350.35,58.2706
1350.4,58.0792
1350.45,57.9506
1350.5,57.9242
1350.55,57.9194
1350.6,57.95
1350.65,57.9621
1350.7,57.9439
1350.75,58.0057
1350.8,58.1978
1350.85,58.3116
1350.9,58.2976
1350.95,58.3703
1351,58.5845
1351.05,58.7166
1351.1,58.7149
1351.15,58.7183
1351.2,58.73
1351.25,58.8489
1351.3,59.1426
1351.35,59.2857
1351.4,59.1829
1351.45,59.1504
1351.5,59.2328
1351.55,59.3051
1351.6,59.3608
1351.65,59.3907
1351.7,59.3784
1351.75,59.3377
1351.8,59.2506
1351.85,59.2747
1351.9,59.4802
1351.95,59.5445
1352,59.3785
1352.05,59.3006
1352.1,59.3665
1352.15,59.3895
1352.2,59.3423
1352.25,59.3442
1352.3,59.4262
1352.35,59.4834
1352.4,59.4999
1352.45,59.4934
1352.5,59.4492
1352.55,59.5452
1352.6,59.87
1352.65,60.0933
1352.7,60.1509
1352.75,60.2347
1352.8,60.3613
1352.85,60.4939
1352.9,60.6361
1352.95,60.8063
1353,61.0218
1353.05,61.2166
1353.1,61.3774
1353.15,61.5471
1353.2,61.7313
1353.25,61.8717
1353.3,61.9406
1353.35,62.1096
1353.4,62.442
1353.45,62.7136
1353.5,62.886
1353.55,63.0234
1353.6,63.1037
1353.65,63.2793
1353.7,63.6106
1353.75,63.808
1353.8,63.7868
1353.85,63.8944
1353.9,64.2119
1353.95,64.3787
1354,64.2994
1354.05,64.2713
1354.1,64.3264
1354.15,64.2537
1354.2,63.9727
1354.25,63.7223
1354.3,63.5218
1354.35,63.253
1354.4,62.8726
1354.45,62.4216
1354.5,61.8554
1354.55,61.3906
1354.6,61.0912
1354.65,60.7242
1354.7,60.2469
1354.75,59.7789
1354.8,59.3261
1354.85,58.8623
1354.9,58.3808
1354.95,57.9803
1355,57.7119
1355.05,57.354
1355.1,56.8499
1355.15,56.4309
1355.2,56.1509
1355.25,55.8643
1355.3,55.5672
1355.35,55.2736
1355.4,54.986
1355.45,54.7239
1355.5,54.5033
1355.55,54.2184
1355.6,53.8286
1355.65,53.4435
1355.7,53.0662
1355.75,52.9233
1355.8,53.1627
1355.85,53.4275
1355.9,53.7336
1355.95,53.9533
1356,54.0318
1356.05,54.1942
1356.1,54.4935
1356.15,54.8087
1356.2,55.1501
1356.25,55.4589
1356.3,55.7144
1356.35,55.9813
1356.4,56.2667
1356.45,56.5548
1356.5,56.8476
1356.55,57.1394
1356.6,57.4299
1356.65,57.6807
1356.7,57.8667
1356.75,58.0985
1356.8,58.4051
1356.85,58.7235
1356.9,59.0613
1356.95,59.3131
1357,59.4244
1357.05,59.5896
1357.1,59.8427
1357.15,59.8726
1357.2,59.5382
1357.25,58.9602
1357.3,57.9846
1357.35,57.1223
1357.4,56.4446
1357.45,55.558
1357.5,54.3307
1357.55,53.0338
1357.6,51.6233
1357.65,50.2667
1357.7,48.9979
1357.75,47.6572
1357.8,46.199
1357.85,44.8935
1357.9,43.837
1357.95,42.7105
1358,41.4697
1358.05,40.3116
1358.1,39.2882
1358.15,38.3473
1358.2,37.5413
1358.25,36.7789
1358.3,36.0879
1358.35,35.3479
1358.4,34.5279
1358.45,33.7321
1358.5,32.9756
1358.55,32.119
1358.6,31.099
1358.65,30.133
1358.7,29.255
1358.75,28.4046
1358.8,27.5992
1358.85,26.7651
1358.9,25.8843
1358.95,25.024
1359,24.1972
1359.05,23.4168
1359.1,22.712
1359.15,22.1008
1359.2,21.6425
1359.25,21.4213
1359.3,21.5869
1359.35,21.4661
1359.4,20.8781
1359.45,20.3059
1359.5,19.7596
1359.55,19.4387
1359.6,19.4857
1359.65,19.762
1359.7,20.4123
1359.75,20.7541
1359.8,20.5926
1359.85,20.4866
1359.9,20.471
1359.95,20.5969
1360,20.9538
1360.05,21.2221
1360.1,21.3458
1360.15,21.3533
1360.2,21.1714
1360.25,21.1485
1360.3,21.3852
1360.35,21.6709
1360.4,22.0367
1360.45,22.2646
1360.5,22.2674
1360.55,22.5831
1360.6,23.4091
1360.65,24.2534
1360.7,25.1277
1360.75,25.8238
1360.8,26.2291
1360.85,26.7823
1360.9,27.5766
1360.95,28.1453
1361,28.3456
1361.05,28.4016
1361.1,28.2219
1361.15,28.1458
1361.2,28.2388
1361.25,28.3968
1361.3,28.661
1361.35,28.5966
1361.4,27.9963
1361.45,27.3451
1361.5,26.6113
1361.55,26.0163
1361.6,25.648
1361.65,25.3511
1361.7,25.1706
1361.75,25.1099
1361.8,25.2445
1361.85,25.2697
1361.9,25.1162
1361.95,25.0735
1362,25.2117
1362.05,25.2717
1362.1,25.2041
1362.15,25.0731
1362.2,24.8387
1362.25,24.6206
1362.3,24.4293
1362.35,24.3642
1362.4,24.5051
1362.45,24.4934
1362.5,24.2326
1362.55,24.4756
1362.6,25.5405
1362.65,26.8033
1362.7,28.3886
1362.75,29.4774
1362.8,29.7561
1362.85,30.4841
1362.9,31.9452
1362.95,33.3431
1363,34.638
1363.05,35.9168
1363.1,37.1696
1363.15,38.4488
1363.2,39.7711
1363.25,41.1198
1363.3,42.5115
1363.35,43.8214
1363.4,44.9979
1363.45,46.1499
1363.5,47.2619
1363.55,48.3813
1363.6,49.513
1363.65,50.5082
1363.7,51.2809
1363.75,51.7852
1363.8,51.8517
1363.85,52.0622
1363.9,52.5076
1363.95,53.3433
1364,54.8157
1364.05,56.183
1364.1,57.3789
1364.15,58.3435
1364.2,58.9311
1364.25,59.7947
1364.3,61.1089
1364.35,62.2146
1364.4,62.9802
1364.45,63.841
1364.5,64.857
1364.55,65.7909
1364.6,66.5907
1364.65,67.4195
1364.7,68.2957
1364.75,69.1341
1364.8,69.9106
1364.85,70.2458
1364.9,69.861
1364.95,69.138
1365,67.8632
1365.05,66.7347
1365.1,65.8445
1365.15,64.8962
1365.2,63.853
1365.25,62.7901
1365.3,61.6953
1365.35,60.5873
1365.4,59.4579
1365.45,58.3316
1365.5,57.2105
1365.55,56.1287
1365.6,55.1113
1365.65,54.143
1365.7,53.2548
1365.75,52.4141
1365.8,51.651
1365.85,50.8329
1365.9,49.9249
1365.95,49.0868
1366,48.363
1366.05,47.6278
1366.1,46.8742
1366.15,46.09
1366.2,45.2558
1366.25,44.4881
1366.3,43.8288
1366.35,43.0733
1366.4,42.1608
1366.45,41.2651
1366.5,40.3966
1366.55,39.5147
1366.6,38.611
1366.65,37.8355
1366.7,37.2694
1366.75,36.7094
1366.8,36.1594
1366.85,35.7653
1366.9,35.6255
1366.95,35.3012
1367,34.6757
1367.05,34.1784
1367.1,33.8901
1367.15,33.5915
1367.2,33.276
1367.25,32.8799
1367.3,32.3523
1367.35,31.837
1367.4,31.3419
1367.45,30.8924
1367.5,30.5173
1367.55,30.2725
1367.6,30.2402
1367.65,30.1367
1367.7,29.917
1367.75,29.7967
1367.8,29.8389
1367.85,29.8684
1367.9,29.8773
1367.95,30.0834
1368,30.6111
1368.05,31.2618
1368.1,32.1129
1368.15,32.7667
1368.2,33.0985
1368.25,33.6649
1368.3,34.6139
1368.35,35.4374
1368.4,36.0557
1368.45,36.71
1368.5,37.4227
1368.55,38.004
1368.6,38.371
1368.65,38.3558
1368.7,37.717
1368.75,37.1515
1368.8,36.7057
1368.85,36.4202
1368.9,36.3961
1368.95,36.1945
1369,35.7034
1369.05,35.2615
1369.1,34.9002
1369.15,34.567
1369.2,34.2797
1369.25,33.9112
1369.3,33.4106
1369.35,33.1135
1369.4,33.1487
1369.45,33.1946
1369.5,33.2581
1369.55,33.2498
1369.6,33.1243
1369.65,33.0114
1369.7,32.9189
1369.75,32.5994
1369.8,31.9095
1369.85,31.375
1369.9,31.0942
1369.95,30.8421
1370,30.6369
1370.05,30.3087
1370.1,29.7799
1370.15,29.3375
1370.2,29.036
1370.25,28.5927
1370.3,27.9178
1370.35,27.3837
1370.4,27.0792
1370.45,26.7021
1370.5,26.2063
1370.55,25.8833
1370.6,25.8422
1370.65,25.7961
1370.7,25.742
1370.75,25.9195
1370.8,26.4748
1370.85,26.9149
1370.9,27.1672
1370.95,27.5376
1371,28.1008
1371.05,28.6274
1371.1,29.0944
1371.15,29.5373
1371.2,29.9409
1371.25,30.5205
1371.3,31.3872
1371.35,32.1506
1371.4,32.7454
1371.45,33.4032
1371.5,34.1638
1371.55,34.8566
1371.6,35.439
1371.65,36.137
1371.7,37.0234
1371.75,37.7451
1371.8,38.198
1371.85,38.4533
1371.9,38.3861
1371.95,38.0189
1372,37.1621
1372.05,36.6158
1372.1,36.576
1372.15,36.3903
1372.2,35.9663
1372.25,35.5203
1372.3,35.0382
1372.35,34.6792
1372.4,34.5211
1372.45,34.2528
1372.5,33.8047
1372.55,33.4093
1372.6,33.0998
1372.65,32.7085
1372.7,32.1835
1372.75,31.7912
1372.8,31.6154
1372.85,31.5822
1372.9,31.7817
1372.95,31.8861
1373,31.8354
1373.05,31.7124
1373.1,31.4716
1373.15,31.3346
1373.2,31.3668
1373.25,31.3017
1373.3,31.0776
1373.35,30.8534
1373.4,30.6291
1373.45,30.4725
1373.5,30.4265
1373.55,30.3194
1373.6,30.1127
1373.65,29.893
1373.7,29.652
1373.75,29.4811
1373.8,29.4244
1373.85,29.3412
1373.9,29.2145
1373.95,29.1359
1374,29.1357
1374.05,29.0893
1374.1,28.9674
1374.15,28.8492
1374.2,28.7368
1374.25,28.602
1374.3,28.4306
1374.35,28.3354
1374.4,28.3646
1374.45,28.2871
1374.5,28.0355
1374.55,27.8561
1374.6,27.7944
1374.65,27.7085
1374.7,27.5832
1374.75,27.5073
1374.8,27.5118
1374.85,27.45
1374.9,27.2799
1374.95,27.09
1375,26.8676
1375.05,26.7105
1375.1,26.6599
1375.15,26.5081
1375.2,26.191
1375.25,25.9244
1375.3,25.7402
1375.35,25.5256
1375.4,25.2616
1375.45,25.0404
1375.5,24.889
1375.55,24.7461
1375.6,24.6173
1375.65,24.4589
1375.7,24.2522
1375.75,24.0679
1375.8,23.9203
1375.85,23.7773
1375.9,23.6418
1375.95,23.5036
1376,23.3608
1376.05,23.1822
1376.1,22.9453
1376.15,22.7508
1376.2,22.6252
1376.25,22.4615
1376.3,22.2355
1376.35,21.8104
1376.4,21.0607
1376.45,20.6378
1376.5,20.7482
1376.55,20.8634
1376.6,20.9865
1376.65,21.0522
1376.7,21.0242
1376.75,20.9624
1376.8,20.8456
1376.85,20.7201
1376.9,20.5805
1376.95,20.3533
1377,19.9832
1377.05,19.7465
1377.1,19.7275
1377.15,19.7017
1377.2,19.6646
1377.25,19.7425
1377.3,20.008
1377.35,20.1056
1377.4,19.929
1377.45,19.8279
1377.5,19.85
1377.55,19.833
1377.6,19.752
1377.65,19.7086
1377.7,19.7264
1377.75,19.7898
1377.8,19.9275
1377.85,19.8782
1377.9,19.5237
1377.95,19.2643
1378,19.1602
1378.05,18.9901
1378.1,18.7125
1378.15,18.4989
1378.2,18.39
1378.25,18.5023
1378.3,18.9754
1378.35,19.3289
1378.4,19.487
1378.45,19.615
1378.5,19.6936
1378.55,19.855
1378.6,20.1518
1378.65,20.4874
1378.7,20.8864
1378.75,21.1867
1378.8,21.3262
1378.85,21.5404
1378.9,21.8767
1378.95,22.0685
1379,22.0248
1379.05,21.8218
1379.1,21.3589
1379.15,20.8415
1379.2,20.2349
1379.25,19.7499
1379.3,19.463
1379.35,19.2439
1379.4,19.1355
1379.45,18.9018
1379.5,18.4639
1379.55,18.0979
1379.6,17.8494
1379.65,17.7972
1379.7,18.0652
1379.75,18.4616
1379.8,19.0673
1379.85,19.5337
1379.9,19.7726
1379.95,19.9151
1380,19.9001
1380.05,19.8891
1380.1,19.8848
1380.15,19.7424
1380.2,19.3747
1380.25,19.275
1380.3,19.6124
1380.35,20.1166
1380.4,20.8927
1380.45,21.406
1380.5,21.4905
1380.55,21.6192
1380.6,21.82
1380.65,22.2056
1380.7,22.8927
1380.75,23.4376
1380.8,23.7503
1380.85,24.092
1380.9,24.4808
1380.95,24.9751
1381,25.6416
1381.05,26.2156
1381.1,26.6386
1381.15,27.0495
1381.2,27.4407
1381.25,27.847
1381.3,28.278
1381.35,28.7046
1381.4,29.1239
1381.45,29.5313
1381.5,29.9195
1381.55,30.344
1381.6,30.8275
1381.65,31.2281
1381.7,31.4933
1381.75,31.7683
1381.8,32.0593
1381.85,32.2192
1381.9,32.1653
1381.95,32.1143
1382,32.0682
1382.05,32.0516
1382.1,32.083
1382.15,31.9616
1382.2,31.5906
1382.25,31.0491
1382.3,30.2295
1382.35,29.6728
1382.4,29.5448
1382.45,29.4962
1382.5,29.5771
1382.55,29.4754
1382.6,29.0756
1382.65,28.879
1382.7,29.0136
1382.75,29.3509
1382.8,30.0187
1382.85,30.4707
1382.9,30.5706
1382.95,30.7135
1383,30.9267
1383.05,31.2181
1383.1,31.6372
1383.15,32.0157
1383.2,32.3278
1383.25,32.5756
1383.3,32.7187
1383.35,32.9147
1383.4,33.1971
1383.45,33.3884
1383.5,33.4308
1383.55,33.6441
1383.6,34.1361
1383.65,34.4374
1383.7,34.4273
1383.75,34.5813
1383.8,35.0031
1383.85,35.2001
1383.9,35.0302
1383.95,35.068
1384,35.4449
1384.05,35.6943
1384.1,35.7356
1384.15,35.8749
1384.2,36.1742
1384.25,36.4971
1384.3,36.8587
1384.35,37.2416
1384.4,37.6591
1384.45,38.0893
1384.5,38.54
1384.55,38.9925
1384.6,39.4479
1384.65,39.5627
1384.7,39.1218
1384.75,38.4694
1384.8,37.4719
1384.85,36.7429
1384.9,36.4522
1384.95,36.1025
1385,35.6566
1385.05,35.0409
1385.1,34.1481
1385.15,33.4116
1385.2,32.9302
1385.25,32.3855
1385.3,31.7378
1385.35,31.1818
1385.4,30.7755
1385.45,30.3718
1385.5,29.9723
1385.55,29.5206
1385.6,28.9834
1385.65,28.6631
1385.7,28.6964
1385.75,28.5936
1385.8,28.2688
1385.85,27.9433
1385.9,27.6169
1385.95,27.3181
1386,27.0642
1386.05,26.6956
1386.1,26.1399
1386.15,25.6553
1386.2,25.2868
1386.25,24.9612
1386.3,24.7057
1386.35,24.4112
1386.4,24.0529
1386.45,23.7859
1386.5,23.6676
1386.55,23.6409
1386.6,23.7634
1386.65,24.1062
1386.7,24.8084
1386.75,25.0467
1386.8,24.528
1386.85,24.4644
1386.9,25.1435
1386.95,25.5377
1387,25.4671
1387.05,25.5981
1387.1,26.058
1387.15,26.5045
1387.2,26.929
1387.25,27.3622
1387.3,27.8099
1387.35,28.3026
1387.4,28.8689
1387.45,29.4583
1387.5,30.0853
1387.55,30.7786
1387.6,31.58
1387.65,32.3286
1387.7,32.9912
1387.75,33.8294
1387.8,34.9542
1387.85,36.1086
1387.9,37.3113
1387.95,38.3447
1388,39.1016
1388.05,40.0033
1388.1,41.1411
1388.15,42.2941
1388.2,43.472
1388.25,44.6376
1388.3,45.7834
1388.35,46.8323
1388.4,47.7233
1388.45,48.6831
1388.5,49.755
1388.55,50.7659
1388.6,51.6773
1388.65,52.5143
1388.7,53.23
1388.75,54.0878
1388.8,55.1774
1388.85,55.9995
1388.9,56.3849
1388.95,56.2715
1389,55.3442
1389.05,54.3477
1389.1,53.2384
1389.15,52.1306
1389.2,51.0252
1389.25,49.8969
1389.3,48.7312
1389.35,47.4834
1389.4,46.1016
1389.45,44.7903
1389.5,43.5939
1389.55,42.3751
1389.6,41.1199
1389.65,39.879
1389.7,38.6614
1389.75,37.4196
1389.8,36.138
1389.85,34.77
1389.9,33.2608
1389.95,31.8317
1390,30.5333
1390.05,29.2211
1390.1,27.8863
1390.15,26.5726
1390.2,25.2935
1390.25,23.9821
1390.3,22.618
1390.35,21.2503
1390.4,19.8765
1390.45,18.5211
1390.5,17.1954
1390.55,15.9909
1390.6,14.9841
1390.65,14.2382
1390.7,13.918
1390.75,13.5914
1390.8,13.2543
1390.85,13.072
1390.9,13.1422
1390.95,13.1941
1391,13.2163
1391.05,13.2883
1391.1,13.4416
1391.15,13.5264
1391.2,13.4996
1391.25,13.3498
1391.3,12.9994
1391.35,12.801
1391.4,12.8504
1391.45,12.7983
1391.5,12.5804
1391.55,12.355
1391.6,12.1176
1391.65,11.9384
1391.7,11.8542
1391.75,11.791
1391.8,11.7621
1391.85,11.6749
1391.9,11.4925
1391.95,11.3954
1392,11.4373
1392.05,11.4089
1392.1,11.2657
1392.15,11.1596
1392.2,11.114
1392.25,11.257
1392.3,11.7079
1392.35,12.0945
1392.4,12.3762
1392.45,12.5855
1392.5,12.6766
1392.55,12.7598
1392.6,12.8301
1392.65,12.9522
1392.7,13.1585
1392.75,13.3957
1392.8,13.6834
1392.85,13.9167
1392.9,14.0614
1392.95,14.2596
1393,14.5453
1393.05,14.8165
1393.1,15.0641
1393.15,15.2838
1393.2,15.4581
1393.25,15.8656
1393.3,16.6537
1393.35,17.3541
1393.4,17.9116
1393.45,18.4256
1393.5,18.8685
1393.55,19.4654
1393.6,20.3136
1393.65,21.0341
1393.7,21.5465
1393.75,22.0977
1393.8,22.7122
1393.85,23.4399
1393.9,24.3522
1393.95,25.0932
1394,25.5546
1394.05,26.1794
1394.1,27.0708
1394.15,27.9613
1394.2,28.8501
1394.25,29.5737
1394.3,30.0277
1394.35,30.5843
1394.4,31.3083
1394.45,32.0466
1394.5,32.8085
1394.55,33.3789
1394.6,33.6367
1394.65,33.995
1394.7,34.5172
1394.75,34.7838
1394.8,34.6335
1394.85,34.5364
1394.9,34.5262
1394.95,34.4802
1395,34.3757
1395.05,34.2936
1395.1,34.2481
1395.15,34.1715
1395.2,34.0441
1395.25,33.9343
1395.3,33.8533
1395.35,33.7887
1395.4,33.7508
1395.45,33.7877
1395.5,33.9464
1395.55,34.136
1395.6,34.3761
1395.65,34.5021
1395.7,34.442
1395.75,34.5222
1395.8,34.8313
1395.85,35.0237
1395.9,35.0257
1395.95,35.1038
1396,35.3062
1396.05,35.4494
1396.1,35.496
1396.15,35.6109
1396.2,35.8373
1396.25,36.0532
1396.3,36.2523
1396.35,36.4123
1396.4,36.5086
1396.45,36.6486
1396.5,36.8599
1396.55,37.0119
1396.6,37.0673
1396.65,37.112
1396.7,37.1395
1396.75,36.8891
1396.8,36.1853
1396.85,35.4371
1396.9,34.6163
1396.95,33.9784
1397,33.6388
1397.05,33.2651
1397.1,32.8356
1397.15,32.3259
1397.2,31.6854
1397.25,31.1564
1397.3,30.8096
1397.35,30.4534
1397.4,30.0817
1397.45,29.7716
1397.5,29.5622
1397.55,29.3665
1397.6,29.1932
1397.65,28.9487
1397.7,28.5881
1397.75,28.2102
1397.8,27.8039
1397.85,27.5607
1397.9,27.5838
1397.95,27.8805
1398,28.6237
1398.05,29.2596
1398.1,29.7206
1398.15,30.1314
1398.2,30.4606
1398.25,30.8139
1398.3,31.2068
1398.35,31.6294
1398.4,32.1006
1398.45,32.5529
1398.5,32.9742
1398.55,33.418
1398.6,33.8986
1398.65,34.3425
1398.7,34.7263
1398.75,35.1284
1398.8,35.5605
1398.85,35.6782
1398.9,35.283
1398.95,34.7929
1399,34.1482
1399.05,33.5231
1399.1,32.9302
1399.15,32.4748
1399.2,32.2438
1399.25,32.1209
1399.3,32.1741
1399.35,32.0742
1399.4,31.7244
1399.45,31.501
